,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
34,000031.SZ,20211029,3.23,3.3,3.19,3.29,3.24,0.05,1.5432,57631.35,18758.55
35,000031.SZ,20211028,3.31,3.33,3.22,3.24,3.32,-0.08,-2.4096,59991.43,19481.198
36,000031.SZ,20211027,3.32,3.33,3.27,3.32,3.32,0.0,0.0,54134.84,17847.725
37,000031.SZ,20211026,3.35,3.37,3.3,3.32,3.38,-0.06,-1.7751,66641.37,22175.568
38,000031.SZ,20211025,3.38,3.41,3.35,3.38,3.44,-0.06,-1.7442,69334.63,23386.169
39,000031.SZ,20211022,3.38,3.53,3.38,3.44,3.4,0.04,1.1765,72368.18,25083.755
40,000031.SZ,20211021,3.41,3.44,3.38,3.4,3.38,0.02,0.5917,60681.96,20687.5
41,000031.SZ,20211020,3.41,3.42,3.37,3.38,3.41,-0.03,-0.8798,47127.25,15963.509
42,000031.SZ,20211019,3.37,3.44,3.37,3.41,3.39,0.02,0.59,63424.2,21638.891
43,000031.SZ,20211018,3.35,3.42,3.34,3.39,3.35,0.04,1.194,83438.32,28269.689
44,000031.SZ,20211015,3.39,3.42,3.34,3.35,3.39,-0.04,-1.1799,84361.96,28435.787
45,000031.SZ,20211014,3.47,3.47,3.39,3.39,3.46,-0.07,-2.0231,98848.02,33744.338
46,000031.SZ,20211013,3.48,3.51,3.44,3.46,3.48,-0.02,-0.5747,69378.58,24062.18
47,000031.SZ,20211012,3.53,3.56,3.47,3.48,3.52,-0.04,-1.1364,111658.42,39252.143
48,000031.SZ,20211011,3.56,3.59,3.51,3.52,3.58,-0.06,-1.676,123560.56,43691.577
49,000031.SZ,20211008,3.63,3.63,3.53,3.58,3.63,-0.05,-1.3774,127669.52,45471.239
50,000031.SZ,20210930,3.71,3.74,3.56,3.63,3.68,-0.05,-1.3587,187750.11,68073.7
51,000031.SZ,20210929,3.58,3.7,3.58,3.68,3.62,0.06,1.6575,208780.8,76493.24
52,000031.SZ,20210928,3.51,3.64,3.51,3.62,3.53,0.09,2.5496,131948.64,47587.69
53,000031.SZ,20210927,3.61,3.62,3.5,3.53,3.62,-0.09,-2.4862,102972.5,36473.101
54,000031.SZ,20210924,3.62,3.67,3.59,3.62,3.63,-0.01,-0.2755,78062.0,28295.526
55,000031.SZ,20210923,3.56,3.71,3.56,3.63,3.56,0.07,1.9663,152843.52,55957.811
56,000031.SZ,20210922,3.5,3.57,3.46,3.56,3.53,0.03,0.8499,97249.07,34230.892
57,000031.SZ,20210917,3.49,3.56,3.47,3.53,3.47,0.06,1.7291,60287.84,21207.374
58,000031.SZ,20210916,3.54,3.59,3.47,3.47,3.54,-0.07,-1.9774,79757.58,28231.327
59,000031.SZ,20210915,3.54,3.57,3.49,3.54,3.55,-0.01,-0.2817,75203.69,26627.559
60,000031.SZ,20210914,3.68,3.69,3.5,3.55,3.65,-0.1,-2.7397,115549.68,41510.284
61,000031.SZ,20210913,3.58,3.65,3.57,3.65,3.6,0.05,1.3889,101941.23,36914.398
62,000031.SZ,20210910,3.67,3.73,3.6,3.6,3.65,-0.05,-1.3699,122429.3,44795.402
63,000031.SZ,20210909,3.64,3.67,3.61,3.65,3.64,0.01,0.2747,89180.06,32498.46
64,000031.SZ,20210908,3.56,3.65,3.54,3.64,3.57,0.07,1.9608,118835.54,42822.926
65,000031.SZ,20210907,3.54,3.57,3.48,3.57,3.51,0.06,1.7094,124504.59,43938.164
66,000031.SZ,20210906,3.52,3.54,3.49,3.51,3.5,0.01,0.2857,96471.25,33877.758
67,000031.SZ,20210903,3.51,3.55,3.46,3.5,3.48,0.02,0.5747,81387.87,28436.224
68,000031.SZ,20210902,3.43,3.49,3.41,3.48,3.45,0.03,0.8696,86179.17,29848.907
69,000031.SZ,20210901,3.4,3.45,3.38,3.45,3.4,0.05,1.4706,121236.97,41474.104
70,000031.SZ,20210831,3.4,3.42,3.38,3.4,3.38,0.02,0.5917,44737.68,15197.322
71,000031.SZ,20210830,3.45,3.47,3.38,3.38,3.44,-0.06,-1.7442,71948.48,24432.36
72,000031.SZ,20210827,3.4,3.45,3.39,3.44,3.41,0.03,0.8798,69891.38,23934.523
73,000031.SZ,20210826,3.38,3.44,3.36,3.41,3.39,0.02,0.59,73211.14,24963.345
74,000031.SZ,20210825,3.35,3.4,3.33,3.39,3.36,0.03,0.8929,77671.02,26231.675
75,000031.SZ,20210824,3.36,3.39,3.34,3.36,3.37,-0.01,-0.2967,55811.98,18760.686
76,000031.SZ,20210823,3.36,3.41,3.36,3.37,3.35,0.02,0.597,60087.95,20323.285
77,000031.SZ,20210820,3.32,3.37,3.32,3.35,3.34,0.01,0.2994,57023.97,19089.648
78,000031.SZ,20210819,3.36,3.4,3.34,3.34,3.39,-0.05,-1.4749,47678.09,16002.643
79,000031.SZ,20210818,3.34,3.4,3.32,3.39,3.33,0.06,1.8018,64521.32,21708.594
80,000031.SZ,20210817,3.38,3.42,3.33,3.33,3.36,-0.03,-0.8929,87359.89,29471.02
81,000031.SZ,20210816,3.33,3.39,3.33,3.36,3.32,0.04,1.2048,67184.17,22614.385
82,000031.SZ,20210813,3.35,3.35,3.29,3.32,3.34,-0.02,-0.5988,52007.59,17256.403
83,000031.SZ,20210812,3.36,3.37,3.32,3.34,3.36,-0.02,-0.5952,55260.77,18477.59
84,000031.SZ,20210811,3.31,3.43,3.31,3.36,3.31,0.05,1.5106,102413.4,34656.586
85,000031.SZ,20210810,3.32,3.34,3.3,3.31,3.31,0.0,0.0,70888.51,23463.531
86,000031.SZ,20210809,3.25,3.35,3.23,3.31,3.24,0.07,2.1605,81580.09,26975.618
87,000031.SZ,20210806,3.26,3.28,3.22,3.24,3.29,-0.05,-1.5198,56787.0,18431.898
88,000031.SZ,20210805,3.25,3.36,3.24,3.29,3.23,0.06,1.8576,75275.39,24905.33
89,000031.SZ,20210804,3.29,3.29,3.22,3.23,3.27,-0.04,-1.2232,57846.01,18772.139
90,000031.SZ,20210803,3.28,3.31,3.21,3.27,3.27,0.0,0.0,63327.83,20683.523
91,000031.SZ,20210802,3.22,3.33,3.18,3.27,3.23,0.04,1.2384,96422.91,31359.688
92,000031.SZ,20210730,3.27,3.27,3.16,3.23,3.27,-0.04,-1.2232,85091.14,27355.007
93,000031.SZ,20210729,3.32,3.34,3.25,3.27,3.32,-0.05,-1.506,79196.04,25957.331
94,000031.SZ,20210728,3.31,3.36,3.29,3.32,3.28,0.04,1.2195,85055.52,28290.154
95,000031.SZ,20210727,3.39,3.4,3.28,3.28,3.38,-0.1,-2.9586,126014.66,41846.779
96,000031.SZ,20210726,3.51,3.52,3.36,3.38,3.51,-0.13,-3.7037,122149.69,41685.015
97,000031.SZ,20210723,3.52,3.53,3.5,3.51,3.52,-0.01,-0.2841,49963.91,17546.013
98,000031.SZ,20210722,3.53,3.55,3.51,3.52,3.53,-0.01,-0.2833,49648.95,17514.891
99,000031.SZ,20210721,3.52,3.55,3.5,3.53,3.52,0.01,0.2841,62849.48,22116.851
100,000031.SZ,20210720,3.53,3.54,3.5,3.52,3.53,-0.01,-0.2833,38855.44,13657.708
101,000031.SZ,20210719,3.54,3.55,3.52,3.53,3.57,-0.04,-1.1204,55187.0,19481.583
102,000031.SZ,20210716,3.54,3.58,3.52,3.57,3.55,0.02,0.5634,55046.53,19529.589
103,000031.SZ,20210715,3.58,3.58,3.53,3.55,3.57,-0.02,-0.5602,62480.34,22126.013
104,000031.SZ,20210714,3.6,3.61,3.56,3.57,3.6,-0.03,-0.8333,52397.28,18733.577
105,000031.SZ,20210713,3.6,3.62,3.57,3.6,3.59,0.01,0.2786,59139.23,21265.356
106,000031.SZ,20210712,3.63,3.65,3.59,3.59,3.59,0.0,0.0,69809.58,25240.559
107,000031.SZ,20210709,3.57,3.6,3.55,3.59,3.59,0.0,0.0,64084.6,22899.673
108,000031.SZ,20210708,3.63,3.63,3.57,3.59,3.61,-0.02,-0.554,53978.53,19377.593
109,000031.SZ,20210707,3.66,3.68,3.6,3.61,3.67,-0.06,-1.6349,57701.13,20901.522
110,000031.SZ,20210706,3.64,3.69,3.61,3.67,3.64,0.03,0.8242,68748.21,25091.353
111,000031.SZ,20210705,3.58,3.67,3.57,3.64,3.58,0.06,1.676,71690.63,26026.336
112,000031.SZ,20210702,3.64,3.7,3.56,3.58,3.64,-0.06,-1.6484,82771.15,29961.964
113,000031.SZ,20210701,3.63,3.67,3.6,3.64,3.6,0.04,1.1111,62545.0,22729.112
114,000031.SZ,20210630,3.63,3.65,3.58,3.6,3.63,-0.03,-0.8264,72184.92,26049.97
115,000031.SZ,20210629,3.67,3.68,3.61,3.63,3.67,-0.04,-1.0899,65952.91,24057.584
116,000031.SZ,20210628,3.7,3.72,3.65,3.67,3.71,-0.04,-1.0782,66838.99,24593.067
117,000031.SZ,20210625,3.74,3.74,3.68,3.71,3.73,-0.02,-0.5362,47840.0,17728.469
118,000031.SZ,20210624,3.69,3.75,3.69,3.73,3.73,0.0,0.0,53818.1,20054.373
119,000031.SZ,20210623,3.7,3.73,3.66,3.73,3.7,0.03,0.8108,43731.3,16158.093
120,000031.SZ,20210622,3.67,3.71,3.67,3.7,3.66,0.04,1.0929,37401.21,13804.314
121,000031.SZ,20210621,3.74,3.76,3.65,3.66,3.78,-0.12,-3.1746,84307.26,31162.296
122,000031.SZ,20210618,3.76,3.78,3.72,3.78,3.76,0.02,0.5319,52422.35,19624.081
123,000031.SZ,20210617,3.81,3.85,3.76,3.76,3.82,-0.06,-1.5707,38977.45,14759.065
124,000031.SZ,20210616,3.77,3.83,3.75,3.82,3.77,0.05,1.3263,45958.19,17470.812
125,000031.SZ,20210615,3.8,3.83,3.75,3.77,3.81,-0.04,-1.0499,48793.3,18465.406
126,000031.SZ,20210611,3.85,3.87,3.8,3.81,3.86,-0.05,-1.2953,50660.01,19396.838
127,000031.SZ,20210610,3.87,3.88,3.83,3.86,3.86,0.0,0.0,55334.45,21330.956
128,000031.SZ,20210609,3.84,3.87,3.82,3.86,3.83,0.03,0.7833,46684.24,17980.069
129,000031.SZ,20210608,3.85,3.87,3.82,3.83,3.85,-0.02,-0.5195,57579.16,22117.553
130,000031.SZ,20210607,3.86,3.89,3.83,3.85,3.87,-0.02,-0.5168,50471.51,19441.895
131,000031.SZ,20210604,3.96,3.97,3.86,3.87,3.96,-0.09,-2.2727,86856.0,33873.632
132,000031.SZ,20210603,3.89,4.02,3.87,3.96,3.9,0.06,1.5385,94752.68,37485.121
133,000031.SZ,20210602,3.9,3.94,3.87,3.9,3.92,-0.02,-0.5102,54872.5,21423.271
134,000031.SZ,20210601,3.95,3.95,3.88,3.92,3.91,0.01,0.2558,53834.96,20999.502
135,000031.SZ,20210531,3.92,3.94,3.85,3.91,3.91,0.0,0.0,76031.1,29691.367
136,000031.SZ,20210528,3.91,3.95,3.9,3.91,3.91,0.0,0.0,64008.5,25113.653
137,000031.SZ,20210527,3.9,3.92,3.88,3.91,3.9,0.01,0.2564,49562.56,19330.723
138,000031.SZ,20210526,3.87,3.92,3.86,3.9,3.88,0.02,0.5155,56805.89,22115.056
139,000031.SZ,20210525,3.87,3.91,3.83,3.88,3.86,0.02,0.5181,54645.0,21176.663
140,000031.SZ,20210524,3.84,3.92,3.83,3.86,3.87,-0.01,-0.2584,67284.32,26108.309
141,000031.SZ,20210521,3.79,3.87,3.78,3.87,3.77,0.1,2.6525,71714.3,27518.65
142,000031.SZ,20210520,3.84,3.85,3.77,3.77,3.84,-0.07,-1.8229,50596.0,19195.68
143,000031.SZ,20210519,3.88,3.9,3.83,3.84,3.88,-0.04,-1.0309,42638.85,16445.95
144,000031.SZ,20210518,3.85,3.93,3.83,3.88,3.87,0.01,0.2584,49822.09,19367.71
145,000031.SZ,20210517,3.92,3.94,3.8,3.87,3.92,-0.05,-1.2755,57948.13,22534.428
146,000031.SZ,20210514,3.81,3.92,3.8,3.92,3.85,0.07,1.8182,70039.77,27287.092
147,000031.SZ,20210513,3.85,3.91,3.84,3.85,3.87,-0.02,-0.5168,68693.58,26620.899
148,000031.SZ,20210512,3.81,3.88,3.78,3.87,3.81,0.06,1.5748,69045.45,26508.909
149,000031.SZ,20210511,3.73,3.83,3.71,3.81,3.71,0.1,2.6954,88651.1,33492.844
150,000031.SZ,20210510,3.71,3.76,3.7,3.71,3.7,0.01,0.2703,64932.0,24180.772
151,000031.SZ,20210507,3.66,3.74,3.65,3.7,3.67,0.03,0.8174,65154.97,24118.993
152,000031.SZ,20210506,3.65,3.72,3.63,3.67,3.65,0.02,0.5479,57565.81,21217.097
153,000031.SZ,20210430,3.68,3.72,3.61,3.65,3.7,-0.05,-1.3514,81428.8,29754.784
154,000031.SZ,20210429,3.61,3.77,3.61,3.7,3.61,0.09,2.4931,100294.23,37127.476
155,000031.SZ,20210428,3.56,3.62,3.52,3.61,3.56,0.05,1.4045,65428.19,23404.197
156,000031.SZ,20210427,3.8,3.81,3.54,3.56,3.8,-0.24,-6.3158,266428.67,96000.367
157,000031.SZ,20210426,3.81,3.84,3.78,3.8,3.82,-0.02,-0.5236,33818.0,12880.751
158,000031.SZ,20210423,3.87,3.87,3.8,3.82,3.85,-0.03,-0.7792,48477.02,18497.32
159,000031.SZ,20210422,3.89,3.91,3.85,3.85,3.88,-0.03,-0.7732,41768.23,16175.978
160,000031.SZ,20210421,3.88,3.9,3.84,3.88,3.87,0.01,0.2584,33015.12,12790.832
161,000031.SZ,20210420,3.92,3.94,3.86,3.87,3.92,-0.05,-1.2755,54718.14,21319.324
162,000031.SZ,20210419,3.94,3.96,3.91,3.92,3.94,-0.02,-0.5076,60182.73,23636.324
163,000031.SZ,20210416,3.88,3.96,3.88,3.94,3.89,0.05,1.2853,61193.24,24050.122
164,000031.SZ,20210415,3.89,3.91,3.86,3.89,3.9,-0.01,-0.2564,31385.79,12177.755
165,000031.SZ,20210414,3.9,3.93,3.86,3.9,3.9,0.0,0.0,39793.99,15516.993
166,000031.SZ,20210413,3.91,3.96,3.88,3.9,3.92,-0.02,-0.5102,77081.35,30193.158
167,000031.SZ,20210412,3.87,3.92,3.85,3.92,3.87,0.05,1.292,54156.52,21069.017
168,000031.SZ,20210409,3.87,3.9,3.84,3.87,3.89,-0.02,-0.5141,34075.08,13154.481
169,000031.SZ,20210408,3.92,3.96,3.88,3.89,3.94,-0.05,-1.269,51281.01,20058.395
170,000031.SZ,20210407,3.92,3.95,3.89,3.94,3.92,0.02,0.5102,53985.09,21136.359
171,000031.SZ,20210406,3.95,3.97,3.9,3.92,3.95,-0.03,-0.7595,34072.13,13397.518
172,000031.SZ,20210402,3.94,3.96,3.88,3.95,3.95,0.0,0.0,45654.04,17855.728
173,000031.SZ,20210401,3.89,3.97,3.87,3.95,3.86,0.09,2.3316,66684.89,26224.839
174,000031.SZ,20210331,3.88,3.91,3.8,3.86,3.88,-0.02,-0.5155,60935.52,23469.896
175,000031.SZ,20210330,3.96,3.96,3.87,3.88,3.92,-0.04,-1.0204,47829.41,18610.373
176,000031.SZ,20210329,3.98,4.0,3.91,3.92,3.98,-0.06,-1.5075,70807.42,27888.449
177,000031.SZ,20210326,3.96,4.03,3.96,3.98,3.96,0.02,0.5051,47261.1,18890.394
178,000031.SZ,20210325,3.98,4.02,3.94,3.96,3.98,-0.02,-0.5025,50049.85,19878.567
179,000031.SZ,20210324,4.0,4.03,3.96,3.98,4.02,-0.04,-0.995,48774.19,19496.338
180,000031.SZ,20210323,4.06,4.06,3.99,4.02,4.04,-0.02,-0.495,47063.01,18850.113
181,000031.SZ,20210322,4.0,4.06,3.97,4.04,4.0,0.04,1.0,41318.16,16677.384
182,000031.SZ,20210319,4.04,4.07,3.99,4.0,4.04,-0.04,-0.9901,49147.9,19738.274
183,000031.SZ,20210318,4.09,4.12,4.04,4.04,4.09,-0.05,-1.2225,46188.0,18812.374
184,000031.SZ,20210317,4.1,4.17,4.06,4.09,4.1,-0.01,-0.2439,63385.24,26011.977
185,000031.SZ,20210316,4.02,4.13,3.97,4.1,4.02,0.08,1.99,83357.06,33959.372
186,000031.SZ,20210315,3.95,4.05,3.92,4.02,3.95,0.07,1.7722,71596.22,28605.904
187,000031.SZ,20210312,4.0,4.02,3.91,3.95,4.01,-0.06,-1.4963,127861.65,50508.311
188,000031.SZ,20210311,4.03,4.07,3.98,4.01,4.01,0.0,0.0,84285.41,33775.496
189,000031.SZ,20210310,4.09,4.12,4.0,4.01,4.08,-0.07,-1.7157,50192.36,20276.673
190,000031.SZ,20210309,4.11,4.17,4.05,4.08,4.12,-0.04,-0.9709,88677.0,36433.394
191,000031.SZ,20210308,4.15,4.19,4.1,4.12,4.17,-0.05,-1.199,52004.92,21578.596
192,000031.SZ,20210305,4.16,4.22,4.11,4.17,4.18,-0.01,-0.2392,52539.07,21844.78
193,000031.SZ,20210304,4.17,4.22,4.14,4.18,4.19,-0.01,-0.2387,52369.0,21852.173
194,000031.SZ,20210303,4.18,4.23,4.17,4.19,4.17,0.02,0.4796,44609.09,18722.603
195,000031.SZ,20210302,4.18,4.26,4.15,4.17,4.18,-0.01,-0.2392,77624.01,32692.909
196,000031.SZ,20210301,4.22,4.26,4.16,4.18,4.22,-0.04,-0.9479,78400.19,32899.06
197,000031.SZ,20210226,4.31,4.34,4.2,4.22,4.36,-0.14,-3.211,85166.68,36167.988
198,000031.SZ,20210225,4.11,4.4,4.07,4.36,4.12,0.24,5.8252,267011.21,115247.009
199,000031.SZ,20210224,4.04,4.14,4.0,4.12,4.03,0.09,2.2333,111682.28,45475.32
200,000031.SZ,20210223,4.21,4.25,3.99,4.03,4.22,-0.19,-4.5024,189253.88,77159.519
201,000031.SZ,20210222,3.98,4.27,3.95,4.22,3.97,0.25,6.2972,246377.62,102174.739
202,000031.SZ,20210219,3.74,4.0,3.72,3.97,3.73,0.24,6.4343,150667.87,58398.707
203,000031.SZ,20210218,3.65,3.76,3.62,3.73,3.59,0.14,3.8997,107986.29,40028.134
204,000031.SZ,20210210,3.55,3.6,3.55,3.59,3.56,0.03,0.8427,47020.58,16831.152
205,000031.SZ,20210209,3.64,3.64,3.56,3.56,3.6,-0.04,-1.1111,59349.02,21243.554
206,000031.SZ,20210208,3.62,3.68,3.59,3.6,3.61,-0.01,-0.277,59578.81,21661.85
207,000031.SZ,20210205,3.53,3.64,3.53,3.61,3.53,0.08,2.2663,67694.11,24413.997
208,000031.SZ,20210204,3.57,3.59,3.49,3.53,3.59,-0.06,-1.6713,74177.33,26199.169
209,000031.SZ,20210203,3.62,3.64,3.54,3.59,3.61,-0.02,-0.554,91586.06,32883.952
210,000031.SZ,20210202,3.67,3.74,3.61,3.61,3.68,-0.07,-1.9022,119962.74,43966.952
211,000031.SZ,20210201,3.79,3.89,3.63,3.68,4.03,-0.35,-8.6849,247034.63,92464.806
212,000031.SZ,20210129,4.05,4.1,4.01,4.03,4.06,-0.03,-0.7389,58113.8,23586.765
213,000031.SZ,20210128,4.08,4.08,4.03,4.06,4.06,0.0,0.0,46871.49,18983.642
214,000031.SZ,20210127,4.1,4.19,4.05,4.06,4.08,-0.02,-0.4902,61131.24,25141.271
215,000031.SZ,20210126,4.04,4.13,4.02,4.08,4.04,0.04,0.9901,61487.71,25125.007
216,000031.SZ,20210125,4.11,4.11,4.02,4.04,4.13,-0.09,-2.1792,84303.96,34214.222
217,000031.SZ,20210122,4.23,4.24,4.12,4.13,4.24,-0.11,-2.5943,95109.53,39506.824
218,000031.SZ,20210121,4.26,4.28,4.22,4.24,4.25,-0.01,-0.2353,50120.19,21314.997
219,000031.SZ,20210120,4.36,4.36,4.25,4.25,4.37,-0.12,-2.746,83351.77,35766.215
220,000031.SZ,20210119,4.25,4.44,4.21,4.37,4.25,0.12,2.8235,141742.59,61591.96
221,000031.SZ,20210118,4.22,4.29,4.22,4.25,4.22,0.03,0.7109,61529.58,26123.367
222,000031.SZ,20210115,4.18,4.32,4.18,4.22,4.2,0.02,0.4762,74192.33,31561.968
223,000031.SZ,20210114,4.1,4.25,4.1,4.2,4.09,0.11,2.6895,92601.21,38698.505
224,000031.SZ,20210113,4.17,4.18,4.04,4.09,4.17,-0.08,-1.9185,108352.97,44452.659
225,000031.SZ,20210112,4.18,4.26,4.15,4.17,4.19,-0.02,-0.4773,59319.76,24828.697
226,000031.SZ,20210111,4.25,4.3,4.18,4.19,4.26,-0.07,-1.6432,59983.15,25275.249
227,000031.SZ,20210108,4.13,4.29,4.11,4.26,4.14,0.12,2.8986,99125.13,41658.548
228,000031.SZ,20210107,4.32,4.35,4.1,4.14,4.34,-0.2,-4.6083,127643.73,53634.042
229,000031.SZ,20210106,4.32,4.34,4.3,4.34,4.34,0.0,0.0,54735.82,23662.134
230,000031.SZ,20210105,4.36,4.37,4.31,4.34,4.35,-0.01,-0.2299,52456.79,22708.754
231,000031.SZ,20210104,4.39,4.42,4.33,4.35,4.4,-0.05,-1.1364,76186.34,33181.805
232,000031.SZ,20201231,4.39,4.44,4.36,4.4,4.38,0.02,0.4566,48870.07,21523.96
233,000031.SZ,20201230,4.39,4.42,4.36,4.38,4.4,-0.02,-0.4545,37316.56,16415.053
234,000031.SZ,20201229,4.36,4.43,4.35,4.4,4.36,0.04,0.9174,32550.31,14334.016
235,000031.SZ,20201228,4.4,4.41,4.33,4.36,4.41,-0.05,-1.1338,50333.62,21947.78
236,000031.SZ,20201225,4.37,4.43,4.35,4.41,4.34,0.07,1.6129,48930.0,21492.571
237,000031.SZ,20201224,4.48,4.49,4.32,4.34,4.47,-0.13,-2.9083,89612.24,39322.725
238,000031.SZ,20201223,4.5,4.54,4.47,4.47,4.53,-0.06,-1.3245,71868.32,32251.0
239,000031.SZ,20201222,4.58,4.6,4.5,4.53,4.61,-0.08,-1.7354,76995.64,34967.247
240,000031.SZ,20201221,4.56,4.63,4.52,4.61,4.59,0.02,0.4357,43709.79,20023.272
241,000031.SZ,20201218,4.62,4.66,4.59,4.59,4.63,-0.04,-0.8639,44420.66,20506.099
242,000031.SZ,20201217,4.61,4.64,4.55,4.63,4.62,0.01,0.2165,59113.01,27108.831
243,000031.SZ,20201216,4.61,4.65,4.6,4.62,4.61,0.01,0.2169,28286.61,13057.336
244,000031.SZ,20201215,4.61,4.64,4.58,4.61,4.63,-0.02,-0.432,26858.6,12386.673
245,000031.SZ,20201214,4.6,4.66,4.59,4.63,4.6,0.03,0.6522,31712.15,14670.055
246,000031.SZ,20201211,4.7,4.7,4.59,4.6,4.7,-0.1,-2.1277,62077.34,28698.774
247,000031.SZ,20201210,4.69,4.72,4.66,4.7,4.7,0.0,0.0,42581.53,19968.088
248,000031.SZ,20201209,4.77,4.77,4.7,4.7,4.77,-0.07,-1.4675,47284.9,22385.968
249,000031.SZ,20201208,4.76,4.8,4.75,4.77,4.76,0.01,0.2101,40871.27,19520.235
250,000031.SZ,20201207,4.85,4.86,4.75,4.76,4.87,-0.11,-2.2587,79096.0,37853.66
251,000031.SZ,20201204,4.93,4.93,4.83,4.87,4.92,-0.05,-1.0163,63849.13,31009.766
252,000031.SZ,20201203,4.95,4.96,4.87,4.92,4.94,-0.02,-0.4049,78295.53,38417.908
253,000031.SZ,20201202,4.88,4.99,4.83,4.94,4.88,0.06,1.2295,175354.68,86519.009
254,000031.SZ,20201201,4.8,4.91,4.75,4.88,4.76,0.12,2.521,108053.99,52244.324
255,000031.SZ,20201130,4.86,4.94,4.76,4.76,4.85,-0.09,-1.8557,204463.74,98858.561
256,000031.SZ,20201127,4.83,4.89,4.79,4.85,4.8,0.05,1.0417,79987.32,38747.428
257,000031.SZ,20201126,4.75,4.8,4.75,4.8,4.78,0.02,0.4184,38109.1,18195.226
258,000031.SZ,20201125,4.81,4.85,4.77,4.78,4.81,-0.03,-0.6237,61539.21,29654.432
259,000031.SZ,20201124,4.87,4.89,4.8,4.81,4.86,-0.05,-1.0288,51213.04,24747.751
260,000031.SZ,20201123,4.84,4.89,4.82,4.86,4.84,0.02,0.4132,59441.08,28869.234
261,000031.SZ,20201120,4.84,4.86,4.8,4.84,4.83,0.01,0.207,51164.05,24688.242
262,000031.SZ,20201119,4.84,4.9,4.8,4.83,4.86,-0.03,-0.6173,67474.77,32593.169
